ProductID, Symbol                , ExchangeID, Bloomberg code,Name
4665004, SGM                   , XASX     ,SGM AU EQUITY     ,SIMS METAL MANAGEMENT LTD
4665005,8012, XTKS     ,8012 JT EQUITY    ,NAGASE & CO LTD
4665006, DRW3 , XETR     ,DRW3 GY EQUITY    ,DRAEGERWERK AG - PREF
4665007, EFV                   , ARCX     ,EFV UP EQUITY     ,ISHARES MSCI EAFE VALUE ETF
4665008, BPI , XLIS     ,BPI PL EQUITY     ,BANCO BPI SA.- REG SHS
4665009, SON , XLIS     ,SON PL EQUITY     ,SONAE
4665010, BILL                  , XSTO     ,BILL SS EQUITY    ,BILLERUDKORSNAS AB
4665011, SHM                   , ARCX     ,SHM UP EQUITY     ,SPDR NUVEEN BARCLAYS S/T MUN
4665012,6925, XTKS     ,6925 JT EQUITY    ,USHIO INC
4665013,4927, XTKS     ,4927 JT EQUITY    ,POLA ORBIS HOLDINGS INC
4665014, EVD , XETR     ,EVD GY EQUITY     ,CTS EVENTIM
4665015, LJGR B                , XSTO     ,LJGRB SS EQUITY   ,ATRIUM LJUNGBERG AB-B SHS
4665016, IJT                   , ARCX     ,IJT UP EQUITY     ,ISHARES S&P SMALL-CAP 600 GR
4665017, IFL                   , XASX     ,IFL AU EQUITY     ,IOOF HOLDINGS LTD
4665018, IOF                   , XASX     ,IOF AU EQUITY     ,INVESTA OFFICE FUND
4665019, SDS                   , ARCX     ,SDS UP EQUITY     ,PROSHARES ULTRASHORT S&P500
4665020, ME8U                  , XSES     ,MINT SP EQUITY    ,MAPLETREE INDUSTRIAL TRUST
4665021,6412, XTKS     ,6412 JT EQUITY    ,HEIWA CORP
4665022, PRF                   , ARCX     ,PRF UP EQUITY     ,POWERSHARES FTSE RAFI US 1K
4665023, PGF                   , ARCX     ,PGF UP EQUITY     ,POWERSHARES FINANCIAL PREFRD
4665024,8086, XTKS     ,8086 JT EQUITY    ,NIPRO CORP
4665025, GXI , XETR     ,GXI GY EQUITY     ,GERRESHEIMER AG
4665026,9086, XTKS     ,9086 JT EQUITY    ,HITACHI TRANSPORT SYSTEM LTD
4665027,8595, XTKS     ,8595 JT EQUITY    ,JAFCO CO LTD
4665028,6472, XTKS     ,6472 JT EQUITY    ,NTN CORP
4665029, A26                   , XSES     ,AFP SP EQUITY     ,SINARMAS LAND LTD
4665030, BWX                   , ARCX     ,BWX UP EQUITY     ,SPDR BARCLAYS INTL TREASURY
4665031,8242, XTKS     ,8242 JT EQUITY    ,H2O RETAILING CORP
4665032, JM                    , XSTO     ,JM SS EQUITY      ,JM AB
4665033,7222, XTKS     ,7222 JT EQUITY    ,NISSAN SHATAI CO LTD
4665034, MSB                   , XASX     ,MSB AU EQUITY     ,MESOBLAST LTD
4665035,4061, XTKS     ,4061 JT EQUITY    ,DENKI KAGAKU KOGYO K K
4665036, DNO                   , XOSL     ,DNO NO EQUITY     ,DNO INTERNATIONAL ASA
4665037, VLY                   , XNAS     ,VLY UN EQUITY     ,VALLEY NATIONAL BANCORP
4665038, M35                   , XSES     ,WP SP EQUITY      ,WHEELOCK PROPERTIES (S) LTD
4665039, FABG                  , XSTO     ,FABG SS EQUITY    ,FABEGE AB
4665040, PTP                   , XNAS     ,PTP UN EQUITY     ,PLATINUM UNDERWRITERS HLDGS
4665041, WIN , XETR     ,WIN GY EQUITY     ,WINCOR NIXDORF AG
4665042,7312, XTKS     ,7312 JT EQUITY    ,TAKATA CORP
4665043, JAZ                   , XMAD     ,JAZ SM EQUITY     ,JAZZTEL PLC
4665044, CEQ                   , XOSL     ,CEQ NO EQUITY     ,CERMAQ ASA
4665045,4555, XTKS     ,4555 JT EQUITY    ,SAWAI PHARMACEUTICAL CO LTD
4665046, ENV                   , XASX     ,ENV AU EQUITY     ,ENVESTRA LTD
4665047, ORI SDB               , XSTO     ,ORI SS EQUITY     ,ORIFLAME COSMETICS SA-SDR
4665048,8282, XTKS     ,8282 JT EQUITY    ,K'S HOLDINGS CORP
4665049, BALD B                , XSTO     ,BALDB SS EQUITY   ,FASTIGHETS AB BALDER-B SHRS
4665050,6457, XTKS     ,6457 JT EQUITY    ,GLORY LTD
4665051,4912, XTKS     ,4912 JT EQUITY    ,LION CORP
4665052,3064, XTKS     ,3064 JT EQUITY    ,MONOTARO CO LTD
4665053, AXIS                  , XSTO     ,AXIS SS EQUITY    ,AXIS COMMUNICATIONS AB
4665054,5007, XTKS     ,5007 JT EQUITY    ,COSMO OIL COMPANY LTD
4665055, SH                    , ARCX     ,SH UP EQUITY      ,PROSHARES SHORT S&P500
4665056,2810, XTKS     ,2810 JT EQUITY    ,HOUSE FOODS GROUP INC
4665057, NIBE B                , XSTO     ,NIBEB SS EQUITY   ,NIBE INDUSTRIER AB-B SHS
4665058,4569, XTKS     ,4569 JT EQUITY    ,KYORIN HOLDINGS INC
4665059, NNI                   , XNAS     ,NNI UN EQUITY     ,NELNET INC-CL A
4665060, XTZA                  , XMAD     ,XTZA SM EQUITY    ,TV AZTECA SAB DE CV-CPO
4665061, WWASA                 , XOSL     ,WWASA NO EQUITY   ,WILH. WILHELMSEN ASA
4665062,3092, XTKS     ,3092 JT EQUITY    ,START TODAY CO LTD
4665063, HMY , XBRU     ,HMY BB EQUITY     ,HARMONY GOLD MINING-CTFS
4665064, PPT                   , XASX     ,PPT AU EQUITY     ,PERPETUAL LTD
4665065, HHFA , XETR     ,HHFA GY EQUITY    ,HAMBURGER HAFEN UND LOGISTIK
4665066, BKW                   , XASX     ,BKW AU EQUITY     ,BRICKWORKS LTD
4665067, DJP                   , ARCX     ,DJP UP EQUITY     ,IPATH DOW JONES-UBS COMMDTY
4665068,8508, XTKS     ,8508 JT EQUITY    ,J TRUST CO LTD
4665069,6849, XTKS     ,6849 JT EQUITY    ,NIHON KOHDEN CORP
4665070, F25U                  , XSES     ,FRT SP EQUITY     ,FORTUNE REIT
4665071, 5ME                   , XSES     ,EZI SP EQUITY     ,EZION HOLDINGS LTD
4665072,8341, XTKS     ,8341 JT EQUITY    ,77 BANK LTD/THE
4665073,4527, XTKS     ,4527 JT EQUITY    ,ROHTO PHARMACEUTICAL CO LTD
4665074, RRL                   , XASX     ,RRL AU EQUITY     ,REGIS RESOURCES LTD
4665075, VOE                   , ARCX     ,VOE UP EQUITY     ,VANGUARD MID-CAP VALUE ETF
4665076, BEKB                  , XBRU     ,BEKB BB EQUITY    ,BEKAERT NV
4665077,9076, XTKS     ,9076 JT EQUITY    ,SEINO HOLDINGS CO LTD
4665078,2811, XTKS     ,2811 JT EQUITY    ,KAGOME CO LTD
4665079, BYW6 , XETR     ,BYW6 GY EQUITY    ,BAYWA-BAYERISCHE WARENVERMIT
4665080,9003, XTKS     ,9003 JT EQUITY    ,SOTETSU HOLDINGS INC
4665081, SOBI                  , XSTO     ,SOBI SS EQUITY    ,SWEDISH ORPHAN BIOVITRUM AB
4665082, HOGANA B ,XSTO     ,HOGAB SS EQUITY   ,HOGANAS AB-B
4665083,2331, XTKS     ,2331 JT EQUITY    ,SOHGO SECURITY SERVICES CO
4665084, S53                   , XSES     ,MRT SP EQUITY     ,SMRT CORP LTD
4665085,1606, XTKS     ,1606 JT EQUITY    ,JAPAN DRILLING CO LTD
4665086, VHT                   , ARCX     ,VHT UP EQUITY     ,VANGUARD HEALTH CARE ETF
4665087, NAS                   , XOSL     ,NAS NO EQUITY     ,NORWEGIAN AIR SHUTTLE AS
4665088,1881, XTKS     ,1881 JT EQUITY    ,NIPPO CORP
4665089,6395, XTKS     ,6395 JT EQUITY    ,TADANO LTD
4665090, EWU                   , ARCX     ,EWU UP EQUITY     ,ISHARES MSCI UNITED KINGDOM
4665091, DLN                   , ARCX     ,DLN UP EQUITY     ,WISDOMTREE L/C DIVIDEND FUND
4665092,6967, XTKS     ,6967 JT EQUITY    ,SHINKO ELECTRIC INDUSTRIES
4665093, DLX                   , XASX     ,DLX AU EQUITY     ,DULUXGROUP LTD
4665094, IJ                    , XSTO     ,IJ SS EQUITY      ,INTRUM JUSTITIA AB
4665095,3268, XTKS     ,3268 JT EQUITY    ,HAJIME CONSTRUCTION CO LTD
4665096, HMY                   , XNAS     ,HMY UN EQUITY     ,HARMONY GOLD MNG-SPON ADR
4665097, FLOT                  , ARCX     ,FLOT UP EQUITY    ,ISHARES FLOATING RATE BOND E
4665098,6845, XTKS     ,6845 JT EQUITY    ,AZBIL CORP
4665099,6425, XTKS     ,6425 JT EQUITY    ,UNIVERSAL ENTERTAINMENT CORP
4665100,8870, XTKS     ,8870 JT EQUITY    ,SUMITOMO REAL ESTATE SALES
4665101,4521, XTKS     ,4521 JT EQUITY    ,KAKEN PHARMACEUTICAL CO LTD
4665102, XACT OMXS30           , XSTO     ,XACTOMX SS EQUITY ,XACT OMXS30
4665103, AIXA , XETR     ,AIXA GY EQUITY    ,AIXTRON SE
4665104, GEN                   , XCSE     ,GEN DC EQUITY     ,GENMAB A/S
4665105, CTB                   , XNAS     ,CTB UN EQUITY     ,COOPER TIRE & RUBBER
4665106,6103, XTKS     ,6103 JT EQUITY    ,OKUMA CORP
4665107, KBCA , XBRU     ,KBCA BB EQUITY    ,KBC ANCORA
4665108,2337, XTKS     ,2337 JT EQUITY    ,ICHIGO GROUP HOLDINGS CO LTD
4665109, B20                   , XSES     ,BIG SP EQUITY     ,BIOSENSORS INTERNATIONAL GRO
4665110, OUT1V , XHEL     ,OUT1V FH EQUITY   ,OUTOKUMPU OYJ
4665111, ENQ                   , XSTO     ,ENQ SS EQUITY     ,ENQUEST PLC
4665114, IPE e-Brent ,NULL     ,COF4 COMDTY       ,BRENT CRUDE FUTR  Jan14
4665115, IPE e-Brent ,,COF5 COMDTY       ,BRENT CRUDE FUTR  Jan15
4665116, IPE e-Brent           , NULL     ,COF6 COMDTY       ,BRENT CRUDE FUTR  Jan16
4665119, IPE e-Brent ,NULL     ,COG4 COMDTY       ,BRENT CRUDE FUTR  Feb14
4665120, IPE e-Brent ,NULL     ,COG5 COMDTY       ,BRENT CRUDE FUTR  Feb15
4665121, IPE e-Brent           , NULL     ,COG6 COMDTY       ,BRENT CRUDE FUTR  Feb16
4665125, IPE e-Brent ,NULL     ,COH4 COMDTY       ,BRENT CRUDE FUTR  Mar14
4665126, IPE e-Brent ,NULL     ,COH5 COMDTY       ,BRENT CRUDE FUTR  Mar15
4665127, IPE e-Brent           , NULL     ,COH6 COMDTY       ,BRENT CRUDE FUTR  Mar16
4665130, IPE e-Brent ,NULL     ,COJ4 COMDTY       ,BRENT CRUDE FUTR  Apr14
4665131, IPE e-Brent ,NULL     ,COJ5 COMDTY       ,BRENT CRUDE FUTR  Apr15
4665132, IPE e-Brent           , NULL     ,COJ6 COMDTY       ,BRENT CRUDE FUTR  Apr16
4665135, IPE e-Brent ,NULL     ,COK4 COMDTY       ,BRENT CRUDE FUTR  May14
4665136, IPE e-Brent ,NULL     ,COK5 COMDTY       ,BRENT CRUDE FUTR  May15
4665137, IPE e-Brent           , NULL     ,COK6 COMDTY       ,BRENT CRUDE FUTR  May16
4665140, IPE e-Brent ,NULL     ,COM4 COMDTY       ,BRENT CRUDE FUTR  Jun14
4665141, IPE e-Brent ,NULL     ,COM5 COMDTY       ,BRENT CRUDE FUTR  Jun15
4665142, IPE e-Brent ,NULL     ,COM6 COMDTY       ,BRENT CRUDE FUTR  Jun16
4665143, IPE e-Brent ,NULL     ,COM7 COMDTY       ,BRENT CRUDE FUTR  Jun17
4665144, IPE e-Brent ,NULL     ,COM8 COMDTY       ,BRENT CRUDE FUTR  Jun18
4665145, IPE e-Brent           , NULL     ,COM9 COMDTY       ,BRENT CRUDE FUTR  Jun19
4665149, IPE e-Brent ,NULL     ,CON4 COMDTY       ,BRENT CRUDE FUTR  Jul14
4665150, IPE e-Brent ,NULL     ,CON5 COMDTY       ,BRENT CRUDE FUTR  Jul15
4665151, IPE e-Brent           , NULL     ,CON6 COMDTY       ,BRENT CRUDE FUTR  Jul16
4665155, IPE e-Brent ,NULL     ,COQ4 COMDTY       ,BRENT CRUDE FUTR  Aug14
4665156, IPE e-Brent ,NULL     ,COQ5 COMDTY       ,BRENT CRUDE FUTR  Aug15
4665157, IPE e-Brent           , NULL     ,COQ6 COMDTY       ,BRENT CRUDE FUTR  Aug16
4665161, IPE e-Brent ,NULL     ,COU4 COMDTY       ,BRENT CRUDE FUTR  Sep14
4665162, IPE e-Brent ,NULL     ,COU5 COMDTY       ,BRENT CRUDE FUTR  Sep15
4665163, IPE e-Brent           , NULL     ,COU6 COMDTY       ,BRENT CRUDE FUTR  Sep16
4665167, IPE e-Brent ,NULL     ,COV4 COMDTY       ,BRENT CRUDE FUTR  Oct14
4665168, IPE e-Brent ,NULL     ,COV5 COMDTY       ,BRENT CRUDE FUTR  Oct15
4665169, IPE e-Brent           , NULL     ,COV6 COMDTY       ,BRENT CRUDE FUTR  Oct16
4665173, IPE e-Brent ,NULL     ,COX4 COMDTY       ,BRENT CRUDE FUTR  Nov14
4665174, IPE e-Brent ,NULL     ,COX5 COMDTY       ,BRENT CRUDE FUTR  Nov15
4665175, IPE e-Brent           , NULL     ,COX6 COMDTY       ,BRENT CRUDE FUTR  Nov16
4665178, IPE e-Brent ,NULL     ,COZ3 COMDTY       ,BRENT CRUDE FUTR  Dec13
4665179, IPE e-Brent ,NULL     ,COZ4 COMDTY       ,BRENT CRUDE FUTR  Dec14
4665180, IPE e-Brent ,NULL     ,COZ5 COMDTY       ,BRENT CRUDE FUTR  Dec15
4665181, IPE e-Brent ,NULL     ,COZ6 COMDTY       ,BRENT CRUDE FUTR  Dec16
4665182, IPE e-Brent ,NULL     ,COZ7 COMDTY       ,BRENT CRUDE FUTR  Dec17
4665183, IPE e-Brent ,NULL     ,COZ8 COMDTY       ,BRENT CRUDE FUTR  Dec18
4665184, IPE e-Brent           , NULL     ,COZ9 COMDTY       ,BRENT CRUDE FUTR  Dec19
4665188, Coffee C              , NULL     ,KCH4 COMDTY       ,COFFEE 'C' FUTURE Mar14
4665189, Coffee C              , NULL     ,KCH5 COMDTY       ,COFFEE 'C' FUTURE Mar15
4665190, Coffee C              , NULL     ,KCJ3 COMDTY       ,#N/A Invalid Security
4665194, Coffee C              , NULL     ,KCK4 COMDTY       ,COFFEE 'C' FUTURE May14
4665195, Coffee C              , NULL     ,KCK5 COMDTY       ,COFFEE 'C' FUTURE May15
4665200, Coffee C              , NULL     ,KCN4 COMDTY       ,COFFEE 'C' FUTURE Jul14
4665201, Coffee C              , NULL     ,KCN5 COMDTY       ,COFFEE 'C' FUTURE Jul15
4665206, Coffee C              , NULL     ,KCU4 COMDTY       ,COFFEE 'C' FUTURE Sep14
4665207, Coffee C              , NULL     ,KCU5 COMDTY       ,COFFEE 'C' FUTURE Sep15
4665211, Coffee C              , NULL     ,KCZ3 COMDTY       ,COFFEE 'C' FUTURE Dec13
4665212, Coffee C              , NULL     ,KCZ4 COMDTY       ,COFFEE 'C' FUTURE Dec14
4665213, Coffee C              , NULL     ,KCZ5 COMDTY       ,COFFEE 'C' FUTURE Dec15
4665217, Sugar No 11           , NULL     ,SBH4 COMDTY       ,SUGAR #11 (WORLD) Mar14
4665218, Sugar No 11           , NULL     ,SBH5 COMDTY       ,SUGAR #11 (WORLD) Mar15
4665223, Sugar No 11           , NULL     ,SBK4 COMDTY       ,SUGAR #11 (WORLD) May14
4665224, Sugar No 11           , NULL     ,SBK5 COMDTY       ,SUGAR #11 (WORLD) May15
4665228, Sugar No 11           , NULL     ,SBN4 COMDTY       ,SUGAR #11 (WORLD) Jul14
4665229, Sugar No 11           , NULL     ,SBN5 COMDTY       ,SUGAR #11 (WORLD) Jul15
4665236, Sugar No 11           , NULL     ,SBV4 COMDTY       ,SUGAR #11 (WORLD) Oct14
4665237, Sugar No 11           , NULL     ,SBV5 COMDTY       ,SUGAR #11 (WORLD) Oct15
4665239, Cotton No 2           , NULL     ,CTH4 COMDTY       ,COTTON NO.2 FUTR  Mar14
4665240, Cotton No 2           , NULL     ,CTH5 COMDTY       ,COTTON NO.2 FUTR  Mar15
4665242, Cotton No 2           , NULL     ,CTK4 COMDTY       ,COTTON NO.2 FUTR  May14
4665243, Cotton No 2           , NULL     ,CTK5 COMDTY       ,COTTON NO.2 FUTR  May15
4665246, Cotton No 2           , NULL     ,CTN4 COMDTY       ,COTTON NO.2 FUTR  Jul14
4665249, Cotton No 2           , NULL     ,CTV4 COMDTY       ,COTTON NO.2 FUTR  Oct14
4665251, Cotton No 2           , NULL     ,CTZ3 COMDTY       ,COTTON NO.2 FUTR  Dec13
4665252, Cotton No 2           , NULL     ,CTZ4 COMDTY       ,COTTON NO.2 FUTR  Dec14
4665256, Cocoa                 , NULL     ,CCH4 COMDTY       ,COCOA FUTURE      Mar14
4665257, Cocoa                 , NULL     ,CCH5 COMDTY       ,COCOA FUTURE      Mar15
4665261, Cocoa                 , NULL     ,CCK4 COMDTY       ,COCOA FUTURE      May14
4665266, Cocoa                 , NULL     ,CCN4 COMDTY       ,COCOA FUTURE      Jul14
4665271, Cocoa                 , NULL     ,CCU4 COMDTY       ,COCOA FUTURE      Sep14
4665275, Cocoa                 , NULL     ,CCZ3 COMDTY       ,COCOA FUTURE      Dec13
4665276, Cocoa                 , NULL     ,CCZ4 COMDTY       ,COCOA FUTURE      Dec14
4665280, LBS                   , XCME     ,LBF4 COMDTY       ,LUMBER FUTURE     Jan14
4665284, LBS                   , XCME     ,LBH4 COMDTY       ,LUMBER FUTURE     Mar14
4665289, LBS                   , XCME     ,LBK4 COMDTY       ,LUMBER FUTURE     May14
4665294, LBS                   , XCME     ,LBN4 COMDTY       ,LUMBER FUTURE     Jul14
4665299, LBS                   , XCME     ,LBU4 COMDTY       ,LUMBER FUTURE     Sep14
4665308, LE                    , XCME     ,LCG4 COMDTY       ,LIVE CATTLE FUTR  Feb14
4665313, LE                    , XCME     ,LCJ4 COMDTY       ,LIVE CATTLE FUTR  Apr14
4665318, LE                    , XCME     ,LCM4 COMDTY       ,LIVE CATTLE FUTR  Jun14
4665323, LE                    , XCME     ,LCQ4 COMDTY       ,LIVE CATTLE FUTR  Aug14
4665331, LE                    , XCME     ,LCZ3 COMDTY       ,LIVE CATTLE FUTR  Dec13
4665349, GF                    , XCME     ,FCF4 COMDTY       ,CATTLE FEEDER FUT Jan14
4665354, GF                    , XCME     ,FCH4 COMDTY       ,CATTLE FEEDER FUT Mar14
4665359, GF                    , XCME     ,FCJ4 COMDTY       ,CATTLE FEEDER FUT Apr14
4665364, GF                    , XCME     ,FCK4 COMDTY       ,CATTLE FEEDER FUT May14
4665385, GF                    , XCME     ,FCQ4 COMDTY       ,CATTLE FEEDER FUT Aug14
4665399, SP                    , XCME     ,SPH4 INDEX        ,S&P 500 FUTURE    Mar14
4665400, SP                    , XCME     ,SPH5 INDEX        ,S&P 500 FUTURE    Mar15
4665405, SP                    , XCME     ,SPM4 INDEX        ,S&P 500 FUTURE    Jun14
4665406, SP                    , XCME     ,SPM5 INDEX        ,S&P 500 FUTURE    Jun15
4665411, SP                    , XCME     ,SPU4 INDEX        ,S&P 500 FUTURE    Sep14
4665414, SP                    , XCME     ,SPZ3 INDEX        ,S&P 500 FUTURE    Dec13
4665415, SP                    , XCME     ,SPZ4 INDEX        ,S&P 500 FUTURE    Dec14
4665416, SP                    , XCME     ,SPZ5 INDEX        ,S&P 500 FUTURE    Dec15
4665417, SP                    , XCME     ,SPZ6 INDEX        ,S&P 500 FUTURE    Dec16
4665418, SP                    , XCME     ,SPZ7 INDEX        ,S&P 500 FUTURE    Dec17
4665423, ND                    , XCME     ,NDH4 INDEX        ,NASDAQ 100 FUTURE Mar14
4665428, ND                    , XCME     ,NDM4 INDEX        ,NASDAQ 100 FUTURE Jun14
4665433, ND                    , XCME     ,NDU4 INDEX        ,NASDAQ 100 FUTURE Sep14
4665436, ND                    , XCME     ,NDZ3 INDEX        ,NASDAQ 100 FUTURE Dec13
4665443, FESX                  , XEUR     ,VGH4 INDEX        ,EURO STOXX 50     Mar14
4665458, FESX                  , XEUR     ,VGZ3 INDEX        ,EURO STOXX 50     Dec13
4665464, Z                     , XLIF     ,Z H4 INDEX        ,FTSE 100 IDX FUT  Mar14
4665469, Z                     , XLIF     ,Z M4 INDEX        ,FTSE 100 IDX FUT  Jun14
4665477, Z                     , XLIF     ,Z Z3 INDEX        ,FTSE 100 IDX FUT  Dec13
4665490, FCE                   , XLIF     ,CFH4 INDEX        ,CAC40 10 EURO FUT Mar14
4665503, FCE                   , XLIF     ,CFM4 INDEX        ,CAC40 10 EURO FUT Jun14
4665504, FCE                   , XLIF     ,CFM5 INDEX        ,CAC40 10 EURO FUT Jun15
4665505, FCE                   , XLIF     ,CFM6 INDEX        ,CAC40 10 EURO FUT Jun16
4665506, FCE                   , XLIF     ,CFM7 INDEX        ,CAC40 10 EURO FUT Jun17
4665507, FCE                   , XLIF     ,CFM8 INDEX        ,CAC40 10 EURO FUT Jun18
4665528, FCE                   , XLIF     ,CFZ3 INDEX        ,CAC40 10 EURO FUT Dec13
4665529, FCE                   , XLIF     ,CFZ4 INDEX        ,CAC40 10 EURO FUT Dec14
4665530, FCE                   , XLIF     ,CFZ5 INDEX        ,CAC40 10 EURO FUT Dec15
4665531, FCE                   , XLIF     ,CFZ6 INDEX        ,CAC40 10 EURO FUT Dec16
4665532, FCE                   , XLIF     ,CFZ7 INDEX        ,CAC40 10 EURO FUT Dec17
4665549, FDAX                  , XEUR     ,GXZ3 INDEX        ,DAX INDEX FUTURE  Dec13
4665562, FTI                   , XLIF     ,EOH4 INDEX        ,AMSTERDAM IDX FUT Mar14
4665572, FTI                   , XLIF     ,EOM4 INDEX        ,AMSTERDAM IDX FUT Jun14
4665591, FTI                   , XLIF     ,EOZ3 INDEX        ,AMSTERDAM IDX FUT Dec13
4665595, FSMD , XEUR     ,SMDZ4 INDEX       ,SMI Index Div FutsDec14
4665596, FSMD                  , XEUR     ,SMDZ5 INDEX       ,SMI Index Div FutsDec15
4665601, FSMI                  , XEUR     ,SMH4 INDEX        ,SWISS MKT IX FUTR Mar14
4665613, FSMI                  , XEUR     ,SMZ3 INDEX        ,SWISS MKT IX FUTR Dec13
4665646, SFE AP                , XSFE     ,XPH4 INDEX        ,SPI 200 FUTURES   Mar14
4665665, SFE AP                , XSFE     ,XPZ3 INDEX        ,SPI 200 FUTURES   Dec13
4665670, 6E                    , XCME     ,ECH4 CURNCY       ,EURO FX CURR FUT  Mar14
4665671, 6E                    , XCME     ,ECH5 CURNCY       ,EURO FX CURR FUT  Mar15
4665672, 6E                    , XCME     ,ECH6 CURNCY       ,EURO FX CURR FUT  Mar16
4665673, 6E                    , XCME     ,ECH7 CURNCY       ,EURO FX CURR FUT  Mar17
4665674, 6E                    , XCME     ,ECH8 CURNCY       ,EURO FX CURR FUT  Mar18
4665679, 6E                    , XCME     ,ECM4 CURNCY       ,EURO FX CURR FUT  Jun14
4665680, 6E                    , XCME     ,ECM5 CURNCY       ,EURO FX CURR FUT  Jun15
4665681, 6E                    , XCME     ,ECM6 CURNCY       ,EURO FX CURR FUT  Jun16
4665682, 6E                    , XCME     ,ECM7 CURNCY       ,EURO FX CURR FUT  Jun17
4665683, 6E                    , XCME     ,ECM8 CURNCY       ,EURO FX CURR FUT  Jun18
4665688, 6E                    , XCME     ,ECU4 CURNCY       ,EURO FX CURR FUT  Sep14
4665689, 6E                    , XCME     ,ECU5 CURNCY       ,EURO FX CURR FUT  Sep15
4665690, 6E                    , XCME     ,ECU6 CURNCY       ,EURO FX CURR FUT  Sep16
4665691, 6E                    , XCME     ,ECU7 CURNCY       ,EURO FX CURR FUT  Sep17
4665695, 6E                    , XCME     ,ECZ3 CURNCY       ,EURO FX CURR FUT  Dec13
4665696, 6E                    , XCME     ,ECZ4 CURNCY       ,EURO FX CURR FUT  Dec14
4665697, 6E                    , XCME     ,ECZ5 CURNCY       ,EURO FX CURR FUT  Dec15
4665698, 6E                    , XCME     ,ECZ6 CURNCY       ,EURO FX CURR FUT  Dec16
4665699, 6E                    , XCME     ,ECZ7 CURNCY       ,EURO FX CURR FUT  Dec17
4665704, 6J                    , XCME     ,JYH4 CURNCY       ,JPN YEN CURR FUT  Mar14
4665705, 6J                    , XCME     ,JYH5 CURNCY       ,JPN YEN CURR FUT  Mar15
4665706, 6J                    , XCME     ,JYH6 CURNCY       ,JPN YEN CURR FUT  Mar16
4665707, 6J                    , XCME     ,JYH7 CURNCY       ,JPN YEN CURR FUT  Mar17
4665708, 6J                    , XCME     ,JYH8 CURNCY       ,JPN YEN CURR FUT  Mar18
4665713, 6J                    , XCME     ,JYM4 CURNCY       ,JPN YEN CURR FUT  Jun14
4665714, 6J                    , XCME     ,JYM5 CURNCY       ,JPN YEN CURR FUT  Jun15
4665715, 6J                    , XCME     ,JYM6 CURNCY       ,JPN YEN CURR FUT  Jun16
4665716, 6J                    , XCME     ,JYM7 CURNCY       ,JPN YEN CURR FUT  Jun17
4665717, 6J                    , XCME     ,JYM8 CURNCY       ,JPN YEN CURR FUT  Jun18
4665722, 6J                    , XCME     ,JYU4 CURNCY       ,JPN YEN CURR FUT  Sep14
4665723, 6J                    , XCME     ,JYU5 CURNCY       ,JPN YEN CURR FUT  Sep15
4665724, 6J                    , XCME     ,JYU6 CURNCY       ,JPN YEN CURR FUT  Sep16
4665725, 6J                    , XCME     ,JYU7 CURNCY       ,JPN YEN CURR FUT  Sep17
4665729, 6J                    , XCME     ,JYZ3 CURNCY       ,JPN YEN CURR FUT  Dec13
4665730, 6J                    , XCME     ,JYZ4 CURNCY       ,JPN YEN CURR FUT  Dec14
4665731, 6J                    , XCME     ,JYZ5 CURNCY       ,JPN YEN CURR FUT  Dec15
4665732, 6J                    , XCME     ,JYZ6 CURNCY       ,JPN YEN CURR FUT  Dec16
4665733, 6J                    , XCME     ,JYZ7 CURNCY       ,JPN YEN CURR FUT  Dec17
4665737, 6A                    , XCME     ,ADH4 CURNCY       ,AUDUSD Crncy Fut  Mar14
4665738, 6A                    , XCME     ,ADH5 CURNCY       ,AUDUSD Crncy Fut  Mar15
4665739, 6A                    , XCME     ,ADH6 CURNCY       ,AUDUSD Crncy Fut  Mar16
4665740, 6A                    , XCME     ,ADH7 CURNCY       ,AUDUSD Crncy Fut  Mar17
4665741, 6A                    , XCME     ,ADH8 CURNCY       ,AUDUSD Crncy Fut  Mar18
4665745, 6A                    , XCME     ,ADM4 CURNCY       ,AUDUSD Crncy Fut  Jun14
4665746, 6A                    , XCME     ,ADM5 CURNCY       ,AUDUSD Crncy Fut  Jun15
4665747, 6A                    , XCME     ,ADM6 CURNCY       ,AUDUSD Crncy Fut  Jun16
4665748, 6A                    , XCME     ,ADM7 CURNCY       ,AUDUSD Crncy Fut  Jun17
4665749, 6A                    , XCME     ,ADM8 CURNCY       ,AUDUSD Crncy Fut  Jun18
4665753, 6A                    , XCME     ,ADU4 CURNCY       ,AUDUSD Crncy Fut  Sep14
4665754, 6A                    , XCME     ,ADU5 CURNCY       ,AUDUSD Crncy Fut  Sep15
4665755, 6A                    , XCME     ,ADU6 CURNCY       ,AUDUSD Crncy Fut  Sep16
4665756, 6A                    , XCME     ,ADU7 CURNCY       ,AUDUSD Crncy Fut  Sep17
4665759, 6A                    , XCME     ,ADZ3 CURNCY       ,AUDUSD Crncy Fut  Dec13
4665760, 6A                    , XCME     ,ADZ4 CURNCY       ,AUDUSD Crncy Fut  Dec14
4665761, 6A                    , XCME     ,ADZ5 CURNCY       ,AUDUSD Crncy Fut  Dec15
4665762, 6A                    , XCME     ,ADZ6 CURNCY       ,AUDUSD Crncy Fut  Dec16
4665763, 6A                    , XCME     ,ADZ7 CURNCY       ,AUDUSD Crncy Fut  Dec17
4665767, 6B                    , XCME     ,BPH4 CURNCY       ,BP CURRENCY FUT   Mar14
